106000.0, -39.37, -110.33, 0.50
107000.0, -35.41, -110.34, 0.50
108000.0, -31.46, -110.35, 0.49
109000.0, -27.50, -110.36, 0.50
110000.0, -23.53, -110.37, 0.50
111000.0, -19.58, -110.39, 0.50
112000.0, -15.63, -110.39, 0.49
113000.0, -11.67, -110.39, 0.50
114000.0, -7.70, -110.39, 0.50
115000.0, -3.74, -110.37, 0.49
116000.0, 0.21, -110.32, 0.49
117000.0, 4.17, -110.15, 0.50
118000.0, 8.12, -109.79, 0.50
119000.0, 12.01, -109.14, 0.49
120000.0, 15.88, -108.30, 0.50
121000.0, 19.66, -107.08, 0.50
122000.0, 23.30, -105.54, 0.50
123000.0, 26.82, -103.75, 0.49
124000.0, 30.18, -101.65, 0.50
125000.0, 33.34, -99.24, 0.50
126000.0, 36.28, -96.61, 0.49
127000.0, 38.97, -93.71, 0.49
128000.0, 41.38, -90.56, 0.50
129000.0, 43.57, -87.25, 0.50
130000.0, 45.35, -83.73, 0.49
131000.0, 46.91, -80.10, 0.50
132000.0, 48.15, -76.33, 0.50
133000.0, 49.00, -72.46, 0.50
134000.0, 49.56, -68.55, 0.49
135000.0, 49.91, -64.61, 0.50
136000.0, 50.11, -60.65, 0.50
137000.0, 50.15, -56.69, 0.49
138000.0, 50.14, -52.74, 0.49
139000.0, 50.17, -48.78, 0.50
140000.0, 50.21, -44.81, 0.50
141000.0, 50.27, -40.86, 0.49
142000.0, 50.33, -36.91, 0.50
143000.0, 50.35, -32.94, 0.50
